tracker_id,class_id,x_min,y_min,x_max,y_max
16,0,923.556,683.5218,959.90497,722.89624
180,0,1214.2759,240.74806,1249.6208,278.27954
194,0,74.98593,179.29375,102.30359,213.6894
5,0,1086.6003,75.15927,1128.3987,111.7089
31,0,1317.5187,552.20953,1344.0,587.6695
12,0,863.495,507.9213,897.0009,541.51825
11,0,702.06647,144.01227,746.8448,193.08945
33,0,395.1017,350.9127,434.83545,394.04556
38,0,20.752707,525.40015,59.491493,565.34143
209,0,93.40361,752.8755,136.31056,795.2041
211,0,1270.3337,2.4453964,1309.2621,40.174282
37,0,1048.8237,474.1129,1088.626,514.08636
13,0,0.0,703.14056,17.13759,739.8511
15,0,70.13984,176.40355,104.411934,220.57315
217,0,261.85754,257.23376,306.3568,297.42358
77,0,973.2678,508.79202,1006.13,542.2451
136,0,1132.7307,732.0783,1174.7482,783.1379
16,0,923.3201,682.51624,960.6911,722.80743
180,0,1214.067,240.66943,1249.7137,278.35266
194,0,75.00878,179.30951,102.306244,213.73135
5,0,1086.6483,75.1237,1128.4034,111.69186
31,0,1317.4585,552.20575,1344.0,587.69147
236,0,108.31739,99.58214,137.26349,135.48552
237,0,9.797247,473.5064,41.76498,506.26096
33,0,395.03156,351.05078,434.82703,394.20724
12,0,863.4532,507.96994,896.95886,541.39966
11,0,701.89624,143.89755,746.7525,193.19516
38,0,20.695803,525.4398,59.481346,565.374
238,0,1201.6647,393.34534,1236.8358,426.56952
209,0,93.42548,752.6673,136.46423,795.09314
239,0,345.2357,699.94855,389.207,744.65326
37,0,1048.7323,474.30844,1088.6504,514.1937
211,0,1270.2987,2.4331877,1309.1265,40.026524
240,0,102.66484,97.688965,141.25664,138.59096
241,0,1211.8445,239.65761,1252.5361,288.06503
13,0,0.0,703.08905,17.12636,739.9226
217,0,261.8285,257.2691,306.46747,297.6981
15,0,70.143074,176.43687,104.417816,220.61633
136,0,1133.1581,732.23987,1174.6495,782.6319
77,0,973.2427,508.66968,1006.07874,542.1274
242,0,1079.2994,72.274605,1127.0514,116.69962
16,0,923.1964,682.51624,960.5595,723.05646
194,0,78.06542,177.82799,108.2976,214.45255
38,0,19.153063,520.2795,58.691307,563.59375
31,0,1316.6368,554.5238,1344.0,589.83673
242,0,1103.2115,83.61608,1145.3684,124.66487
12,0,863.5178,506.81628,897.87555,541.7011
37,0,1035.6963,470.09045,1084.2374,511.6276
239,0,356.6671,718.6051,399.409,761.31494
11,0,700.34204,159.07504,743.8042,206.02765
33,0,379.59543,337.42352,428.97183,379.77618
180,0,1219.4388,235.92993,1262.6619,278.25555
238,0,1204.8688,388.18332,1248.289,432.84985
13,0,0.0,702.8704,17.056189,739.12054
136,0,1133.8138,732.0129,1175.1201,781.6333
237,0,0.8827431,482.69055,31.190203,529.206
77,0,972.79944,506.8141,1006.7789,542.0897
211,0,1275.2476,6.0521035,1320.5554,51.9107
209,0,94.80676,749.2942,142.74855,797.6762
16,0,922.10223,682.2094,960.80786,723.7768
15,0,71.842155,175.73952,109.81546,218.78445
243,0,129.46724,77.639915,158.50623,113.69851
194,0,72.95446,166.27927,101.96609,201.27164
12,0,862.8964,506.9063,898.21136,542.2013
242,0,1119.2668,83.83065,1162.2338,127.148605
33,0,371.7273,339.95084,420.67224,381.1977
3,0,1311.54,555.1176,1344.0,594.23627
239,0,357.70102,718.71906,405.14456,768.92786
38,0,18.024307,517.6686,49.81785,553.549
211,0,1286.8033,8.780612,1324.242,46.903446
115,0,14.98613,502.69415,52.24163,552.6858
180,0,1242.5763,227.4077,1283.0648,268.51215
136,0,1133.293,731.1731,1176.1718,782.00836
37,0,1028.695,463.57153,1079.9855,509.2301
237,0,10.110964,491.63385,48.30767,538.8541
209,0,114.44876,755.04456,156.24977,795.9038
13,0,0.0,702.95715,16.975208,739.0578
246,0,262.9917,279.63727,307.28915,323.79898
247,0,122.8498,74.81403,162.04129,116.89353
11,0,697.2469,155.23398,747.69073,206.38997
77,0,971.1355,506.02634,1007.62146,543.2302
245,0,1282.4696,6.1395683,1326.0061,52.996296
15,0,67.96798,163.40532,104.298096,203.92894
16,0,922.22424,681.443,961.44775,724.05145
243,0,143.36543,71.87033,174.46635,107.28345
180,0,1244.2871,231.85707,1286.6886,276.3753
194,0,77.028496,163.08751,108.497856,197.49397
12,0,862.3673,506.26877,898.3283,542.4029
218,0,1174.9127,420.19034,1213.9945,465.14795
33,0,370.9787,336.16492,413.02258,377.35876
211,0,1291.078,18.33637,1327.9443,57.39845
239,0,344.24405,717.50024,382.47952,759.31055
242,0,1130.2625,76.32822,1166.7532,114.07725
193,0,19.036104,456.57245,54.661747,502.05878
3,0,1307.9761,555.7188,1344.0,600.11926
38,0,25.269762,513.6875,62.820885,556.16595
136,0,1134.527,730.79266,1176.2424,781.25507
209,0,121.420616,749.0486,163.5396,792.7787
246,0,264.2502,279.6262,305.1256,326.76392
37,0,1035.8163,463.83286,1082.8413,506.4725
11,0,700.8461,155.83614,750.0736,205.00438
13,0,0.0,703.1491,17.236423,739.6184
77,0,971.4427,506.28427,1008.7109,543.49005
15,0,69.48722,160.56055,109.868286,207.35101
245,0,1280.5311,15.93626,1326.2825,59.996613
249,0,244.05449,276.57175,306.43527,329.69403
16,0,921.413,681.1103,963.0277,724.904
194,0,77.800995,156.34999,108.367,194.02419
33,0,378.09537,350.81085,411.86084,392.07962
12,0,861.5818,505.3738,898.5068,542.9851
193,0,11.072632,450.60263,47.696613,491.99228
180,0,1244.1133,254.73259,1283.01,297.32816
243,0,142.37305,63.097137,187.47209,107.098694
5,0,1115.163,60.69306,1150.4108,101.41026
37,0,1042.6152,466.80124,1091.3243,511.56088
211,0,1290.1577,15.580626,1335.7625,59.14332
3,0,1305.3894,560.33777,1344.0,605.1181
38,0,25.80308,509.35413,62.357647,549.8996
136,0,1133.8582,730.9634,1175.2291,778.8158
246,0,264.51044,278.90527,305.8142,326.82907
209,0,130.8544,767.56793,168.67078,804.5043
239,0,337.1759,706.54193,381.5538,749.90234
13,0,0.0,703.19965,17.177914,739.35956
15,0,71.661644,154.19525,110.35572,197.4716
11,0,699.283,148.6809,751.83124,196.83215
77,0,971.3777,505.62762,1009.8198,544.11597
205,0,0.3449558,448.11987,47.2359,501.10263
16,0,920.4921,682.21045,962.62836,726.26556
249,0,244.3179,275.25055,306.9085,329.29703
194,0,77.93559,156.41667,108.28879,193.9128
33,0,378.30792,350.8316,411.90817,391.84705
12,0,861.5758,505.42822,898.5102,543.06415
180,0,1244.157,254.89703,1283.136,297.75668
243,0,142.35568,62.7259,187.83296,107.031586
5,0,1115.2766,60.887806,1150.3219,101.43559
193,0,11.094201,450.51874,47.81028,491.87415
211,0,1290.1998,15.731743,1335.5616,59.00052
37,0,1042.5793,466.53226,1091.6913,511.48846
3,0,1305.3342,560.4097,1344.0,605.27325
253,0,1192.4305,448.19907,1231.8547,491.766
136,0,1133.7378,731.1468,1175.2155,779.50757
38,0,25.720778,508.86758,62.984776,550.0124
246,0,264.72025,279.1427,305.74252,326.7765
209,0,131.04608,767.59753,168.59715,804.36035
239,0,336.8571,706.4641,381.18967,749.4344
13,0,0.0,703.25415,17.182343,739.3358
15,0,71.72433,154.28616,110.16928,197.18883
11,0,699.2806,148.54417,751.70953,196.76627
77,0,971.3769,505.5389,1009.8816,544.1036
205,0,0.2917797,448.0198,47.35828,500.8615
16,0,920.42206,682.255,962.4419,726.4218
249,0,244.97395,275.20874,306.6908,329.2349
193,0,12.248386,446.68115,44.64279,481.24783
194,0,78.74735,152.83098,111.75147,189.93912
38,0,31.993067,503.76016,60.376774,540.26447
5,0,1107.8168,45.068344,1149.4866,86.158356
12,0,861.17285,505.1335,899.079,543.40906
180,0,1252.7494,264.8517,1294.3121,306.0191
211,0,1298.7021,17.077623,1336.4727,58.153793
243,0,137.68268,59.23773,175.95258,94.88623
3,0,1303.9009,559.60144,1344.0,604.80347
253,0,1197.2107,431.61905,1242.2156,476.62625
13,0,0.0,703.21,17.11566,739.0536
33,0,373.9507,357.22922,415.59195,403.97217
136,0,1132.8916,730.6837,1176.9565,785.0856
37,0,1047.9658,467.38583,1097.0259,512.42114
205,0,9.074851,445.05823,46.167763,489.20218
209,0,130.15927,769.1171,182.26506,815.29956
16,0,920.9995,682.1581,962.2196,725.3819
215,0,217.69408,264.2275,252.586,301.56674
246,0,270.91232,291.52603,321.72702,336.39252
83,0,217.29353,265.9009,257.88797,311.57117
77,0,971.17444,503.2572,1008.9695,543.5016
135,0,19.307772,430.76465,42.96634,467.81345
33,0,380.96515,372.22992,418.33435,415.59805
5,0,1107.8612,33.915245,1147.9222,75.51457
38,0,30.661644,498.49966,66.58481,537.58075
255,0,352.01312,671.11597,393.49326,715.81323
211,0,1303.1277,32.627975,1337.3256,69.027176
243,0,141.2508,36.08617,171.51282,72.445045
180,0,1266.2478,254.27495,1312.0504,297.4043
194,0,82.24542,145.0689,110.30617,177.6353
12,0,862.1705,505.0564,899.8438,542.9524
37,0,1037.4706,466.84644,1088.5199,511.45718
13,0,0.0,703.5587,16.982439,739.1789
3,0,1301.0201,559.9641,1343.981,600.74084
11,0,716.32745,134.70639,765.244,180.4567
254,0,372.87814,368.08118,417.94614,420.05542
245,0,1297.1099,29.543064,1338.8079,72.489944
16,0,921.0499,682.5729,963.8174,725.00867
193,0,16.353226,429.28134,44.944214,473.74503
136,0,1130.2012,730.89734,1176.8477,786.0833
218,0,1186.1567,411.993,1235.6046,460.79355
77,0,972.64233,502.70703,1009.6066,542.8007
15,0,79.567696,143.71608,111.672646,185.14616
214,0,26.431044,407.7497,60.947853,446.14404
38,0,27.174076,495.00763,60.37455,532.9544
254,0,382.5224,379.29102,421.95917,424.1641
180,0,1281.8367,257.36368,1327.8839,300.95764
194,0,79.62166,136.86163,118.32012,175.32462
255,0,359.23962,663.5821,400.70514,702.30005
11,0,729.3449,135.79724,775.49005,180.89424
246,0,299.96866,288.19705,350.2251,335.5405
258,0,120.34114,737.5123,157.83148,778.2727
211,0,1310.7056,32.19632,1344.0,69.57735
3,0,1298.0348,556.2135,1343.94,599.1579
218,0,1182.1869,395.34775,1226.7847,443.57147
12,0,862.19464,505.21045,899.76807,542.85187
5,0,1123.5856,45.01806,1169.0712,85.76429
243,0,147.40028,42.81282,199.1099,89.10063
136,0,1133.5254,731.10956,1177.4589,784.1193
37,0,1036.8352,457.6952,1086.3903,506.14285
13,0,0.0,703.1069,17.430546,739.3936
16,0,922.2472,682.5082,963.807,724.71326
245,0,1294.7643,28.788979,1343.4755,76.60435
15,0,71.778946,132.92937,117.38687,177.64824
38,0,28.213326,489.6371,59.922543,526.647
258,0,127.07358,720.323,161.68387,760.33374
243,0,172.59416,48.74252,209.7845,87.140495
246,0,301.87146,279.38312,342.84326,322.87057
33,0,368.59286,380.38177,408.94595,419.7679
255,0,370.98022,652.3849,410.0207,693.85016
37,0,1050.0084,453.92792,1094.396,498.19788
12,0,862.5798,506.04135,898.6662,542.80914
3,0,1299.5254,556.39,1344.0,600.5769
194,0,87.258934,132.04669,119.7019,170.86221
5,0,1149.9359,37.34011,1190.4376,75.88552
238,0,1200.196,377.39893,1247.8767,425.0301
11,0,736.2569,147.29633,781.75116,192.94543
13,0,0.0,703.1945,17.213043,739.509
136,0,1131.3643,730.1853,1176.3271,782.6931
16,0,922.9561,682.9069,961.80945,723.56415
211,0,1312.6628,30.605822,1344.0,72.854996
255,0,382.10257,633.0555,414.31387,672.813
194,0,84.39137,128.76161,120.596344,169.0759
258,0,137.99495,703.0813,176.58704,744.2138
243,0,178.57828,37.28713,222.75627,82.00319
38,0,25.966408,486.07007,60.72732,525.1719
33,0,356.03085,382.1855,399.99475,425.0817
214,0,28.221582,394.0244,71.94393,432.29108
246,0,293.36655,278.89676,332.59286,322.51617
11,0,740.7391,149.03912,789.8696,192.96773
3,0,1298.5468,562.8242,1341.4102,607.5604
37,0,1053.7174,451.54196,1105.8027,500.9245
5,0,1158.6334,39.900303,1199.9753,78.424194
12,0,859.59265,504.7601,900.009,543.84546
136,0,1133.9791,729.95734,1177.9152,783.71356
13,0,0.0,703.215,17.058102,739.1263
264,0,0.0,627.062,17.158913,667.8371
263,0,1280.8818,298.47562,1322.2845,343.93747
16,0,925.9515,683.2062,962.0556,722.83704
238,0,1205.24,374.6974,1252.129,427.17862
255,0,382.24838,633.0333,414.3859,672.85986
194,0,84.900734,129.07756,119.33076,167.73534
263,0,1288.432,300.77582,1321.2788,339.9797
258,0,140.70058,704.2379,175.3489,743.2748
243,0,178.92322,37.433235,222.66818,81.66128
38,0,25.950964,486.2345,60.663574,525.16974
33,0,356.09454,381.99185,399.90286,424.74115
214,0,28.363243,393.96988,72.09104,432.22205
246,0,293.6896,279.4322,332.1837,322.36313
11,0,741.18036,148.88335,789.9746,192.87296
37,0,1053.9406,451.67288,1105.6907,500.62735
3,0,1297.909,563.1794,1341.5812,607.82666
5,0,1158.561,39.411865,1200.116,78.27274
12,0,859.6644,504.9151,899.8152,543.67926
136,0,1134.0269,730.29456,1177.6132,783.3302
13,0,0.0,703.2481,16.930336,738.93915
264,0,0.0,627.1972,17.115433,667.57837
265,0,1330.661,51.644325,1344.0,79.45567
266,0,1280.925,298.55273,1322.2837,344.11774
16,0,925.80066,683.1228,961.999,722.569
267,0,371.67395,630.5806,416.14273,678.8057
238,0,1205.462,375.1976,1251.9706,427.29065
255,0,377.62137,619.975,419.04367,664.70404
194,0,89.85813,127.36245,118.02914,158.33052
238,0,1200.5658,369.87845,1234.503,412.43433
33,0,348.29953,379.5625,391.24695,424.21695
263,0,1297.4071,295.55283,1331.2744,333.0597
246,0,289.25415,269.3104,327.1672,314.12082
12,0,860.9286,505.93488,897.98334,542.7515
38,0,24.698631,477.69717,59.15342,517.70776
37,0,1062.658,450.9401,1111.7235,499.26852
3,0,1292.0878,565.6436,1334.905,608.44934
136,0,1133.472,727.4123,1178.6594,779.74023
267,0,366.84042,614.7759,417.1532,665.79175
13,0,0.0,702.9427,16.749977,739.55066
266,0,1290.1388,292.9956,1334.8173,339.71024
264,0,0.0,625.3065,16.235971,668.9848
135,0,23.414978,407.4595,57.51648,456.9354
16,0,926.24786,683.3681,961.6213,721.5116
11,0,739.6052,141.16641,789.9609,186.63707
255,0,383.61008,618.7695,426.17636,662.48004
33,0,348.8471,386.07852,389.66815,430.49997
246,0,294.49826,263.39578,327.74487,307.5869
37,0,1066.5007,450.04358,1115.9835,497.374
238,0,1200.1937,363.04666,1234.0463,404.35284
38,0,25.549099,478.22113,57.754997,514.4764
263,0,1303.5298,289.64874,1340.6675,325.56793
194,0,86.80415,119.82964,117.85577,153.55641
12,0,861.415,505.96033,898.2219,542.526
270,0,1136.9546,15.708215,1173.8922,55.15632
269,0,171.2313,14.861538,201.2214,47.69411
3,0,1289.4779,567.33344,1328.3004,609.6287
136,0,1134.5055,728.8987,1177.7633,777.6814
268,0,102.2185,701.613,141.48814,745.7699
13,0,0.0,703.32605,16.573616,739.0968
266,0,1296.3137,287.40808,1341.5076,329.66263
264,0,0.0,622.79645,15.797297,661.9527
11,0,747.15674,138.7149,796.6126,188.95256
16,0,925.19135,683.2932,959.5122,719.2942
205,0,23.257038,474.0673,61.300453,518.5982
267,0,370.46747,613.6998,415.8142,663.9776
135,0,21.257921,418.4396,58.736603,462.05612
77,0,973.8044,503.37732,1007.455,541.87573
194,0,92.99418,121.3907,128.14175,158.29047
33,0,357.80533,403.6558,396.7264,450.17084
38,0,14.102841,467.8581,50.603466,510.78036
12,0,861.58124,506.50238,897.6378,542.30096
255,0,398.2286,612.7206,445.37927,660.5392
243,0,188.3555,17.63558,225.45862,58.857098
246,0,292.5847,242.08014,333.82602,288.63153
37,0,1081.4202,446.78625,1121.2218,491.77368
136,0,1132.3247,727.42194,1176.9712,780.056
3,0,1281.9635,568.22107,1325.6272,611.0496
11,0,756.0301,146.29276,808.0866,192.11978
135,0,22.417942,434.01477,50.40879,468.20782
270,0,1127.2877,0.0,1165.384,39.702602
13,0,0.0,702.9905,16.995703,739.2365
193,0,18.536018,432.8303,52.99034,480.82297
264,0,0.0,618.19666,14.727654,659.6192
16,0,925.3631,680.0079,962.86957,719.48596
238,0,1199.3162,361.9623,1253.4727,411.9365
77,0,972.34094,502.5872,1009.5934,542.84814
255,0,387.19678,604.0931,425.99738,644.66626
38,0,10.825205,458.48648,47.20253,503.26566
33,0,363.59827,412.56604,403.285,461.08417
194,0,90.45712,114.93273,123.19148,151.93793
12,0,859.4476,506.1206,899.0259,543.18567
270,0,1150.6492,0.088708304,1190.8596,37.878387
37,0,1082.2319,448.59537,1122.5016,491.6683
136,0,1133.326,727.5687,1176.1589,778.88385
13,0,0.0,703.435,16.95976,739.2178
264,0,0.0,617.6745,15.16039,658.2795
267,0,387.39096,605.9484,425.56586,659.097
218,0,1207.1439,376.1243,1251.2439,426.99854
3,0,1281.0369,569.6298,1323.0814,609.7636
11,0,761.65094,144.1158,813.51306,192.09094
16,0,924.4128,679.1763,962.93646,718.8502
246,0,305.32907,245.72406,353.768,292.52203
77,0,973.35736,503.99283,1009.18353,543.3119
243,0,198.15297,2.8658404,245.00858,55.207638
267,0,387.43,604.2551,425.94815,644.46295
38,0,10.698293,458.33356,47.226135,503.39948
194,0,90.905396,115.44046,122.186104,150.99742
33,0,363.6819,412.42377,403.63885,460.86218
246,0,314.62936,246.67667,354.61435,286.87012
12,0,859.49915,506.1649,899.01697,543.11316
287,0,145.89404,704.2605,186.57799,744.2835
270,0,1151.7916,1.1014597,1188.4065,37.445103
243,0,205.95348,2.2640843,242.2602,45.936947
37,0,1082.473,448.53424,1122.04,491.21112
136,0,1133.265,727.3992,1176.0527,778.79846
13,0,0.0,703.4054,17.076302,739.26556
264,0,0.0,617.8049,15.2129345,657.95404
11,0,762.0917,144.43776,813.48706,191.78271
218,0,1210.0968,381.22357,1248.868,424.52878
3,0,1281.2444,569.79047,1322.442,609.70905
16,0,924.20264,679.2787,962.8787,718.2985
289,0,305.52545,245.79619,353.47015,292.0431
288,0,88.15986,113.36339,128.45284,155.02493
77,0,973.61194,504.0756,1009.1381,543.1987
33,0,348.70798,413.45126,387.10922,455.48703
267,0,384.0228,590.281,424.1653,633.7636
288,0,88.05468,112.38114,126.38042,150.15698
12,0,861.45087,507.51828,897.0741,542.4069
253,0,1238.0968,379.30295,1282.5952,422.85922
287,0,167.52882,702.50433,202.14415,737.8379
37,0,1085.4554,445.4321,1124.6504,487.21985
243,0,209.14157,0.0,246.07532,35.10673
38,0,0.0,462.987,31.174738,507.12103
11,0,768.2376,137.83986,816.35486,184.08107
270,0,1169.1375,1.3982882,1211.3328,41.56102
246,0,322.5666,231.86841,366.73926,274.3783
13,0,0.0,702.65924,17.454735,739.028
136,0,1132.1025,727.04895,1177.837,781.2993
264,0,0.0,618.50024,16.200058,657.22925
16,0,926.2759,681.8927,961.57043,715.9167
3,0,1278.5503,570.8379,1318.1653,609.1642
77,0,974.2163,503.43698,1008.62787,543.46747
12,0,861.7499,508.47614,897.1115,542.4492
37,0,1087.9519,436.16052,1129.7664,480.6583
38,0,0.07644567,463.63043,31.410995,500.81558
288,0,96.324356,119.83355,135.09988,159.37338
287,0,169.98195,695.59894,214.84457,737.26544
246,0,315.73596,227.76411,356.66046,269.54712
11,0,774.75397,139.68748,821.26904,185.38324
267,0,395.93927,602.9775,443.87625,644.1592
33,0,329.84396,413.0516,382.16937,463.55698
243,0,229.49475,0.0,263.7603,29.658842
264,0,0.0,618.8606,16.187275,657.86633
136,0,1131.6553,728.3104,1175.9442,782.5095
270,0,1181.3468,3.7522786,1223.2289,43.892235
13,0,0.0,703.0966,17.269077,738.79865
253,0,1246.3679,364.6714,1297.9241,410.61414
294,0,860.02655,505.34894,900.8704,548.38226
16,0,925.9605,680.7315,963.09735,716.93353
288,0,97.89518,111.35396,134.67488,148.80397
12,0,862.02234,508.2058,897.2614,542.3032
33,0,326.9188,413.07736,372.66385,460.1764
11,0,776.5028,143.92365,825.37286,188.83191
37,0,1087.4698,436.87875,1131.3589,483.66193
38,0,0.0,458.71655,32.650215,503.33167
264,0,0.0,617.9797,15.717695,655.55054
136,0,1131.812,723.8191,1177.8597,778.7585
13,0,0.0,703.26685,17.185667,738.3026
3,0,1270.5454,570.42896,1314.372,612.8145
270,0,1180.6652,0.0,1214.6923,32.911217
243,0,229.9516,0.0,259.9134,30.490097
289,0,297.63757,228.20253,346.5783,274.88458
294,0,860.2627,505.3865,900.9694,548.44495
77,0,975.2186,504.61014,1007.7376,543.5573
288,0,104.441315,109.82071,142.48149,146.6332
12,0,861.30884,507.38736,897.4845,542.8423
37,0,1091.8651,429.62296,1135.2653,476.9328
255,0,428.7781,572.2948,469.04312,612.8396
301,0,156.72577,670.8423,191.4697,710.88275
33,0,332.84616,432.9649,372.3871,475.73187
38,0,0.0,451.14993,31.811903,493.7266
13,0,0.0,703.329,16.785946,738.5668
264,0,0.0,618.61945,15.422298,655.9563
289,0,297.93338,241.9839,340.8483,279.6524
136,0,1133.0604,725.7477,1175.7167,780.0407
11,0,775.8033,138.61479,820.7513,183.68694
240,0,107.954544,101.34251,141.52852,142.84363
12,0,861.2331,507.1542,897.85645,543.0816
304,0,1267.8298,383.38867,1316.3303,432.39822
33,0,332.753,443.3875,373.9373,489.2333
37,0,1101.0144,429.6223,1142.0424,473.726
38,0,0.0,442.73642,32.74107,485.50873
301,0,152.7941,662.8972,193.10912,705.24634
267,0,393.40057,574.8434,433.83392,614.7394
264,0,0.0,617.5828,16.105644,656.7862
13,0,0.0,703.0688,16.825361,738.20123
136,0,1133.3907,726.7165,1176.944,779.3957
11,0,773.6563,128.69226,826.4252,178.24611
240,0,108.10486,101.49768,141.36343,142.4215
12,0,861.8702,507.62622,897.76465,543.0374
33,0,333.1672,443.73227,373.57092,488.88046
37,0,1101.2336,429.4274,1142.3497,473.29462
304,0,1267.6385,383.19922,1317.3416,432.61356
38,0,0.0,442.72263,32.68996,485.3008
301,0,152.9359,663.20856,193.17155,705.3955
267,0,393.4448,574.882,433.81308,614.76996
264,0,0.0,617.40546,16.108675,656.3557
136,0,1133.488,726.9992,1177.142,779.25867
13,0,0.0,703.0421,16.8088,738.0549
305,0,387.0971,575.3529,438.7004,630.09906
11,0,773.9779,129.13734,826.41187,178.21933
294,0,859.90796,505.14078,900.9767,549.4243
236,0,109.63375,93.31907,142.7646,129.6381
33,0,342.1798,453.2419,375.73407,493.58975
12,0,860.29034,506.28494,898.1858,543.16705
38,0,0.0,442.37253,29.665335,488.20596
301,0,165.76585,672.4919,208.57274,711.48004
37,0,1103.1342,429.04117,1145.7874,474.99673
264,0,0.0,617.23645,16.177559,653.7983
11,0,781.9612,124.262215,826.80896,167.10999
136,0,1131.9017,722.78754,1176.919,776.3755
13,0,0.0,703.15546,16.618404,738.4896
240,0,102.47354,91.3213,143.43755,137.6358
305,0,382.12704,595.34344,435.61502,644.40826
3,0,1258.7854,571.1659,1306.9562,610.92334
77,0,975.1731,504.1974,1009.071,544.10864
236,0,117.021484,96.50411,151.03238,130.0392
304,0,1276.795,410.53732,1325.9266,455.09586
33,0,321.92447,447.52563,373.0302,491.39774
301,0,183.65102,672.73083,225.4795,711.9066
38,0,0.0,435.4661,33.899952,485.11072
12,0,859.4362,505.68265,900.05707,544.6654
37,0,1099.752,428.84204,1143.7386,473.7566
136,0,1130.8182,720.7883,1178.9594,777.9328
11,0,781.6418,119.60447,831.83466,167.2677
3,0,1255.8536,572.5227,1301.0613,611.7011
13,0,0.0,702.83704,17.272465,738.47565
264,0,0.0,615.10974,16.876991,654.10767
305,0,370.63113,602.74457,417.05212,646.17883
77,0,972.4198,501.773,1010.0188,544.65717
16,0,926.7106,678.9241,964.59155,714.3295
236,0,117.22952,83.74265,154.87694,124.284096
304,0,1287.5637,423.49622,1327.2002,462.4701
38,0,0.0,431.52612,29.720898,475.80344
33,0,315.6068,446.69412,359.38702,484.04874
12,0,859.6221,505.87964,899.9429,544.5146
37,0,1096.5057,429.05148,1139.8306,472.5902
3,0,1253.813,577.19574,1294.5471,614.5097
11,0,787.3561,120.95906,834.1553,165.08255
136,0,1130.9025,720.94025,1177.6034,772.44434
13,0,0.0,702.7338,17.045786,738.70874
301,0,190.90004,663.6401,237.70738,710.0165
264,0,0.0,614.887,16.538095,653.3489
16,0,927.69147,676.6961,965.53534,714.78143
247,0,117.47659,76.52695,162.41104,123.46385
240,0,105.11699,82.07008,151.40727,129.63708
77,0,974.76294,504.03336,1008.4711,543.581
308,0,0.0,613.9622,19.431908,660.3804
236,0,121.997314,82.51751,155.58092,120.97433
38,0,0.0,431.9533,30.090982,470.8173
12,0,861.3328,507.38104,897.9226,543.60297
3,0,1251.2092,578.5972,1291.0221,611.7417
11,0,788.9882,119.33979,834.1638,162.5245
33,0,295.76648,450.44556,350.6278,496.96707
37,0,1090.8302,422.46033,1136.7733,469.54153
304,0,1263.3046,421.31613,1309.2722,463.0148
309,0,398.98038,630.9082,441.40237,672.3778
13,0,0.0,703.3007,16.407242,738.0989
264,0,0.0,615.3188,16.246344,649.54736
136,0,1130.3167,721.2833,1177.2621,771.7733
77,0,973.3387,502.42822,1010.13403,543.209
247,0,120.6174,76.71881,163.56851,123.16096
310,0,1126.3597,723.2677,1175.7677,784.7583
308,0,0.0,614.5405,18.460922,658.5808
236,0,122.094475,82.55756,155.42249,120.752365
38,0,0.0,431.9035,29.962564,470.55484
3,0,1251.2751,579.03455,1290.4742,611.50824
12,0,861.2804,507.3055,898.0502,543.60803
11,0,789.2334,119.484406,834.12115,162.12708
33,0,296.26932,450.50964,350.4271,496.661
313,0,168.10849,656.16614,208.40558,696.2756
37,0,1090.8928,422.57797,1136.6796,469.64417
304,0,1263.4065,421.56155,1309.0051,463.0717
309,0,399.0125,631.1502,441.43124,672.4788
13,0,0.0,703.345,16.427477,738.06647
264,0,0.0,615.3852,16.03234,649.2305
136,0,1130.6387,721.09564,1177.0618,770.13367
77,0,973.33704,502.36948,1010.2736,543.4251
247,0,120.857346,76.78629,163.41861,123.0031
310,0,1126.324,723.03546,1175.9491,784.18
308,0,0.0,614.63666,18.130312,658.43805
236,0,124.79387,66.59263,154.01411,101.9997
37,0,1088.2355,413.08163,1134.5575,460.93637
11,0,785.90906,114.59217,830.3094,157.10333
309,0,406.12167,643.686,443.24817,686.3661
313,0,159.41273,657.34375,194.79114,696.4575
304,0,1255.4144,435.687,1292.6499,478.69177
12,0,862.05084,507.59888,898.2956,543.26245
33,0,297.05872,452.7883,337.43695,495.63724
221,0,7.4762497,426.62378,35.11318,461.3093
3,0,1250.613,576.5957,1289.6819,611.40015
13,0,0.0,703.3204,16.163801,737.8635
264,0,0.0,615.23334,16.430904,650.34375
38,0,0.0,429.15182,20.53233,460.98322
136,0,1132.4744,716.2932,1176.6318,758.4215
310,0,1129.3014,715.1165,1179.6311,772.8747
77,0,974.9783,502.91248,1008.18915,543.7338
308,0,0.0,614.2618,18.873346,658.78577
37,0,1090.7845,401.98825,1133.272,447.44446
236,0,125.62743,68.93071,165.8838,109.77183
135,0,26.990067,420.3831,60.188183,454.64728
313,0,153.14485,635.09796,187.52344,676.3146
12,0,861.85535,509.1696,897.7282,543.16644
33,0,302.82367,463.51648,343.77353,511.2102
249,0,272.02823,259.84885,319.03906,304.51434
13,0,0.0,703.3333,16.393713,738.26276
308,0,0.0,614.04425,17.820944,653.13855
136,0,1132.5525,707.6719,1173.0931,747.61804
11,0,785.44855,106.39707,833.96924,156.7772
3,0,1245.7698,572.89124,1288.9126,613.4577
294,0,859.95123,506.4669,901.0356,549.42676
77,0,974.08203,503.58673,1009.4931,544.59045
310,0,1130.8889,708.9199,1177.1818,769.7399
236,0,127.67518,66.001976,167.76292,105.69998
319,0,399.59552,675.91327,440.3228,719.8189
37,0,1080.2756,400.09158,1127.1155,444.49478
